timestamp_ms,angle_deg,distance_mm,quality,true_distance_mm,residual_mm
84829,1.83,709.7,15,700.0,9.7
84968,358.28,709.2,15,700.0,9.2
84968,359.61,708.7,15,700.0,8.7
84969,0.91,709.2,15,700.0,9.2
85109,358.55,709.0,15,700.0,9.0
85109,359.97,709.5,15,700.0,9.5
85110,1.12,709.7,15,700.0,9.7
85249,359.00,708.7,15,700.0,8.7
85250,0.33,709.2,15,700.0,9.2
85251,1.56,710.0,15,700.0,10.0
85390,358.75,708.2,15,700.0,8.2
85390,359.97,708.7,15,700.0,8.7
85391,1.44,709.2,15,700.0,9.2
85530,358.27,709.0,15,700.0,9.0
85531,359.64,709.2,15,700.0,9.2
85531,1.00,709.7,15,700.0,9.7
85671,359.20,709.0,15,700.0,9.0
85671,0.45,709.2,15,700.0,9.2
85672,1.64,709.7,15,700.0,9.7
85811,358.62,708.5,15,700.0,8.5
85812,359.94,709.0,15,700.0,9.0
85812,1.28,709.5,15,700.0,9.5
85952,358.75,708.2,15,700.0,8.2
85952,0.02,708.7,15,700.0,8.7
85953,1.44,709.5,15,700.0,9.5
86093,358.95,708.7,15,700.0,8.7
86093,0.13,709.2,15,700.0,9.2
86094,1.61,709.7,15,700.0,9.7
86233,359.00,708.7,15,700.0,8.7
86234,0.36,709.2,15,700.0,9.2
86234,1.62,710.0,15,700.0,10.0
86374,358.05,708.7,15,700.0,8.7
86374,359.37,708.5,15,700.0,8.5
86375,0.64,709.0,15,700.0,9.0
86375,1.89,710.0,15,700.0,10.0
86514,358.16,709.2,15,700.0,9.2
86514,359.45,708.5,15,700.0,8.5
86515,0.61,709.2,15,700.0,9.2
86515,1.94,710.7,15,700.0,10.7
86655,359.14,709.0,15,700.0,9.0
86655,0.45,709.2,15,700.0,9.2
86656,1.83,710.0,15,700.0,10.0
86795,358.78,708.5,15,700.0,8.5
86795,0.13,708.7,15,700.0,8.7
86796,1.41,709.5,15,700.0,9.5
86935,358.27,709.0,15,700.0,9.0
86936,359.64,708.7,15,700.0,8.7
86936,0.94,709.2,15,700.0,9.2
87076,358.92,708.5,15,700.0,8.5
87076,0.14,709.2,15,700.0,9.2
87077,1.55,710.0,15,700.0,10.0
87216,358.67,708.2,15,700.0,8.2
87217,0.11,708.7,15,700.0,8.7
87217,1.34,709.5,15,700.0,9.5
87356,358.67,708.5,15,700.0,8.5
87357,359.98,708.7,15,700.0,8.7
87357,1.19,709.5,15,700.0,9.5
87497,358.33,709.0,15,700.0,9.0
87497,359.80,709.2,15,700.0,9.2
87498,1.03,709.7,15,700.0,9.7
87637,358.06,709.2,15,700.0,9.2
87637,359.37,708.5,15,700.0,8.5
87638,0.62,709.0,15,700.0,9.0
87638,1.92,710.5,15,700.0,10.5
87778,358.09,709.2,15,700.0,9.2
87778,359.52,708.7,15,700.0,8.7
87779,0.83,709.5,15,700.0,9.5
87918,358.25,709.0,15,700.0,9.0
87919,359.56,709.5,15,700.0,9.5
87919,0.95,709.7,15,700.0,9.7
88059,358.47,708.7,15,700.0,8.7
88060,359.86,709.5,15,700.0,9.5
88060,1.05,709.7,15,700.0,9.7
88200,358.62,708.7,15,700.0,8.7
88200,359.94,709.2,15,700.0,9.2
88201,1.27,709.5,15,700.0,9.5
88340,358.16,709.2,15,700.0,9.2
88341,359.44,708.5,15,700.0,8.5
88341,0.72,709.2,15,700.0,9.2
88342,2.00,710.7,15,700.0,10.7
88481,358.84,708.5,15,700.0,8.5
88482,0.25,709.2,15,700.0,9.2
88482,1.59,710.0,15,700.0,10.0
88621,358.25,709.0,15,700.0,9.0
88622,359.64,708.7,15,700.0,8.7
88622,0.84,709.2,15,700.0,9.2
88762,358.91,708.5,15,700.0,8.5
88763,0.13,709.2,15,700.0,9.2
88763,1.44,710.0,15,700.0,10.0
88902,358.12,709.2,15,700.0,9.2
88903,359.55,708.5,15,700.0,8.5
88903,0.73,709.2,15,700.0,9.2
89043,359.20,709.0,15,700.0,9.0
89044,0.42,709.2,15,700.0,9.2
89044,1.78,709.7,15,700.0,9.7
89183,359.09,709.0,15,700.0,9.0
89184,0.45,709.2,15,700.0,9.2
89184,1.81,709.7,15,700.0,9.7
