timestamp_ms,angle_deg,distance_mm,quality,true_distance_mm,residual_mm
491777,1.50,306.3,15,300.0,6.3
491918,358.42,305.8,15,300.0,5.8
491919,0.03,305.8,15,300.0,5.8
491919,0.86,306.0,15,300.0,6.0
491920,1.83,306.3,15,300.0,6.3
492060,358.42,305.8,15,300.0,5.8
492061,359.92,305.8,15,300.0,5.8
492061,1.53,306.0,15,300.0,6.0
492202,358.64,305.8,15,300.0,5.8
492203,359.61,305.5,15,300.0,5.5
492203,0.81,306.0,15,300.0,6.0
492344,358.75,305.8,15,300.0,5.8
492345,359.87,306.0,15,300.0,6.0
492345,1.37,306.3,15,300.0,6.3
492486,358.16,305.5,15,300.0,5.5
492487,359.37,305.8,15,300.0,5.8
492487,0.11,306.0,15,300.0,6.0
492488,1.45,306.3,15,300.0,6.3
492629,358.23,305.8,15,300.0,5.8
492629,359.70,305.8,15,300.0,5.8
492630,0.94,306.0,15,300.0,6.0
492771,358.48,305.8,15,300.0,5.8
492771,0.17,305.8,15,300.0,5.8
492772,0.64,306.0,15,300.0,6.0
492913,358.12,305.8,15,300.0,5.8
492913,358.77,305.8,15,300.0,5.8
492914,0.61,306.0,15,300.0,6.0
492914,1.53,306.3,15,300.0,6.3
493055,358.41,305.8,15,300.0,5.8
493055,0.33,305.8,15,300.0,5.8
493056,1.36,306.0,15,300.0,6.0
493197,359.55,305.8,15,300.0,5.8
493198,0.48,306.0,15,300.0,6.0
493198,1.78,306.3,15,300.0,6.3
493339,358.14,305.8,15,300.0,5.8
493339,358.98,305.8,15,300.0,5.8
493340,0.61,306.0,15,300.0,6.0
493340,1.48,306.3,15,300.0,6.3
493481,358.97,305.8,15,300.0,5.8
493482,0.28,306.0,15,300.0,6.0
493482,1.80,306.3,15,300.0,6.3
493624,359.27,305.8,15,300.0,5.8
493624,359.97,306.0,15,300.0,6.0
493625,1.36,306.3,15,300.0,6.3
493765,358.30,305.5,15,300.0,5.5
493766,358.95,305.8,15,300.0,5.8
493766,0.73,306.0,15,300.0,6.0
493767,1.61,306.3,15,300.0,6.3
493908,358.06,305.8,15,300.0,5.8
493908,359.31,305.8,15,300.0,5.8
493909,0.39,306.0,15,300.0,6.0
493909,1.45,306.3,15,300.0,6.3
494051,359.80,305.5,15,300.0,5.5
494051,0.94,306.0,15,300.0,6.0
494192,358.19,305.8,15,300.0,5.8
494193,0.23,305.8,15,300.0,5.8
494193,1.42,306.0,15,300.0,6.0
494335,358.41,305.8,15,300.0,5.8
494335,0.13,305.8,15,300.0,5.8
494336,1.41,306.0,15,300.0,6.0
494476,358.30,305.5,15,300.0,5.5
494477,358.77,305.8,15,300.0,5.8
494477,0.50,306.0,15,300.0,6.0
494478,1.97,306.3,15,300.0,6.3
494619,358.20,305.8,15,300.0,5.8
494619,359.33,305.5,15,300.0,5.5
494620,0.44,306.0,15,300.0,6.0
494761,359.11,305.8,15,300.0,5.8
494762,359.95,305.8,15,300.0,5.8
494762,1.61,306.0,15,300.0,6.0
494903,358.23,305.8,15,300.0,5.8
494903,359.95,305.5,15,300.0,5.5
494904,0.84,306.0,15,300.0,6.0
495045,358.70,305.8,15,300.0,5.8
495046,0.02,306.0,15,300.0,6.0
495046,1.53,306.3,15,300.0,6.3
495186,358.03,305.8,15,300.0,5.8
495187,359.00,305.8,15,300.0,5.8
495187,0.00,306.0,15,300.0,6.0
495188,1.62,306.3,15,300.0,6.3
495329,358.11,305.8,15,300.0,5.8
495329,359.00,305.8,15,300.0,5.8
495330,0.80,306.0,15,300.0,6.0
495330,1.67,306.3,15,300.0,6.3
495472,358.84,305.8,15,300.0,5.8
495472,0.27,306.0,15,300.0,6.0
495473,1.87,306.3,15,300.0,6.3
495614,358.73,305.8,15,300.0,5.8
495614,0.75,306.0,15,300.0,6.0
495756,358.61,305.8,15,300.0,5.8
495757,0.09,305.8,15,300.0,5.8
495757,1.45,306.0,15,300.0,6.0
495898,358.50,305.8,15,300.0,5.8
495899,0.00,305.8,15,300.0,5.8
495899,0.75,306.0,15,300.0,6.0
496041,358.56,305.8,15,300.0,5.8
496041,359.89,306.0,15,300.0,6.0
496042,1.55,306.3,15,300.0,6.3
496183,358.34,305.5,15,300.0,5.5
496183,359.39,305.8,15,300.0,5.8
496184,0.47,306.0,15,300.0,6.0
496325,359.22,305.8,15,300.0,5.8
496325,0.56,305.8,15,300.0,5.8
496326,1.19,306.3,15,300.0,6.3
496467,358.48,305.5,15,300.0,5.5
496467,359.45,305.8,15,300.0,5.8
